magic,-,0,111111,111112,111113,111114,111115,117052,117056,117057,117058,117153,117154,117156,117159,117602,117607,156782,156783,156791,156792,156793,156802,156803,156811,156812,156813,156822,156832,434343,563240,563241,563242,563243,563244,563245,563250,563251,563252,563253,563254,563255,748693,1170511,1171511,1172401,1172402,1172404,1172407,1176011,1176012,2462357,20170810,20170817,20170818,20170819,20170820,20170821,20170823,20180101,20180103,20180109
Date,sum,Interest,EA1,EA2,EA3,EA4,EA5,EA6,EA7,EA8,EA9,EA10,EA11,EA12,EA13,EA14,EA15,EA16,EA17,EA18,EA19,EA20,EA21,EA22,EA23,EA24,EA25,EA26,EA27,EA28,EA29,EA30,EA31,EA32,EA33,EA34,EA35,EA36,EA37,EA38,EA39,EA40,EA41,EA42,EA43,EA44,EA45,EA46,EA47,EA48,EA49,EA50,EA51,EA52,EA53,EA54,EA55,EA56,EA57,EA58,EA59,EA60
2018/03/06,23356,,,,,,,1630,1055,1795,1050,1260,1410,1260,1956,1956,2154,,,,,,,,,,,,,-1640,,,,,,,,,,,,,,1060,,2490,1630,1205,1795,1290,,,,,,,,,,,,
2018/03/07,29104,,,,,,,-1215,2775,2900,2070,3324,3198,3324,-1458,-1458,3480,,,,,,,,,,,,,-1610,,,,,,,,,,,,,,2780,,3190,-1215,1905,2500,3354,1260,,,,,,,,,,,
2018/03/09,24693,,-7776,3365,,,,-1215,2775,2900,2070,3324,3198,3324,-1458,-1458,3480,,,,,,,,,,,,,-1610,,,,,,,,,,,,,,2780,,3190,-1215,1905,2500,3354,1260,,,,,,,,,,,
2018/03/12,25556,,-7776,3365,,,,-1055,2775,3060,2070,3324,3162,3324,-1458,-1260,3672,,,,,,,,,,,,,-1610,,,,,,,,,,,,,,2755,,3160,-1055,1865,2660,3318,1260,,,,,,,,,,,
2018/03/13,28040,,-2930,6807,,,,-560,1005,3565,2490,1212,3666,1230,-852,-672,4260,,,,,,,,,,,,,-5310,,,,,,,,,,,,,,3175,,3565,-565,2280,3160,3804,-1290,,,,,,,,,,,
2018/03/14,29150,,-2930,6807,,,,-560,1005,3565,2490,1212,3666,1230,-852,-672,4260,,,,,,,,,,,,,-4200,,,,,,,,,,,,,,3175,,3565,-565,2280,3160,3804,-1290,,,,,,,,,,,
2018/03/15,65935,,-2930,6807,,,,-560,4530,3565,6015,5442,7896,5460,-852,-672,4260,,,,,,,,,,,,,-2130,,,,,,,,,,,,,,6700,,7260,-565,5805,3160,8034,-1290,,,,,,,,,,,
2018/03/16,61042,,-2930,6807,,,9479,-2430,4530,1695,6015,5442,7896,5460,-852,-2916,2022,,,,,,,,,,,,,-4540,,,,,,,,,,,,,,6700,,7260,-2435,5805,1290,8034,-1290,,,,,,,,,,,
2018/03/19,77025,,-406,6807,,,22171,-2310,4530,1815,6015,5442,7848,5460,-852,-2772,2166,,,,,,,,,,,,,-4920,,,,,,,,,,,,,,6660,,7765,-2315,5785,1410,8016,-1290,,,,,,,,,,,
2018/03/20,100399,,-406,6807,,,22171,-1180,5810,2945,7350,6996,9252,7008,774,-1440,3510,,,,,,,,,,,,,-2440,,,,,,,,,,,,,,7855,,8935,-1195,6965,2540,9432,-1290,,,,,,,,,,,
2018/03/21,64582,,-406,-3459,,,22171,-2890,5810,-575,7350,6996,4632,7008,774,-3498,-708,,,,,,,,,,,,,-1060,,,,,,,,,,,,,,5940,,9205,-2910,3125,-975,7122,930,,,,,,,,,,,
2018/03/22,111912,,6927,-3459,3015,,22171,-2890,10595,-2115,12125,12726,3144,12750,774,-3498,-2550,,,,,,,,,,,,,-590,,,,,,,,,,,,,,10715,,14745,-2910,2655,3710,12942,930,,,,,,,,,,,
2018/03/23,112959,,6927,-3459,3015,-2671,22171,-2890,10595,-2115,12125,12726,3852,12750,774,-3498,-2550,,,,,,,,,,,,,1240,,,,,,,,,,,,,,10715,,15335,-2910,3245,3710,12942,930,,,,,,,,,,,
2018/03/26,118424,,6927,-3459,3015,-2671,22171,-2890,10595,-2115,12125,12726,3852,12750,774,-3498,-2550,,,,,,,,,,,,,2620,,,,,,,,,,,,,,10715,,17095,-2910,5005,4275,12942,930,,,,,,,,,,,
2018/03/27,126772,,6927,-63,3015,-2671,22171,-2335,10570,-1560,12105,12690,3816,12714,1446,-2826,-1878,,,,,,,,,,,,,3820,,,,,,,,,,,,,,10695,,17095,-2300,5005,4500,12906,930,,,,,,,,,,,
2018/03/28,126862,,6927,-63,3015,-2671,22171,-2335,10570,-1560,12105,12690,3816,12714,1446,-2826,-1878,,,,,,,,,,,,,3910,,,,,,,,,,,,,,10695,,17095,-2300,5005,4500,12906,930,,,,,,,,,,,
2018/03/29,142499,107,9312,6782,3015,-412,22171,-1975,10570,-1200,12105,12690,4182,12714,1446,-2388,-1446,,,,,,,,,,,,,4010,,,,,,,,,,,,,,11000,,17395,-1940,5305,4860,13266,930,,,,,,,,,,,
2018/03/30,143879,107,9312,6782,3015,-412,22171,-1975,10570,-1200,12105,12690,4182,12714,1446,-2388,-1446,,,,,,,,,,,,,5390,,,,,,,,,,,,,,11000,,17395,-1940,5305,4860,13266,930,,,,,,,,,,,
2018/04/03,150382,107,9312,6782,3015,-412,22171,-736,10591,39,12105,12711,4203,12735,2685,-1184,-242,,,,,,,,,,,,,5390,,,,,,,,,,,,,,11021,,17416,-736,5326,6064,13287,-1268,,,,,,,,,,,
2018/04/04,194881,107,9312,6782,3015,-412,22171,1385,13384,2160,14933,15504,6982,15528,4806,951,1893,,,,,,,,,,,,,5390,,,,,,,,,,,,,,13814,,20195,1399,8105,8213,16080,3184,,,,,,,,,,,
2018/04/06,211519,107,9312,6782,3015,-412,22171,3422,14399,4197,15948,16519,7997,16529,6843,2988,3930,,,,,,,,,,,,,4640,,,,,,,,,,,,,,14829,,20195,1399,8105,8213,16073,4318,,,,,,,,,,,
2018/04/09,212539,107,9312,6782,3015,-412,22171,3422,14399,4197,15948,16519,7997,16529,6843,2988,3930,,,,,,,,,,,,,5660,,,,,,,,,,,,,,14829,,20195,1399,8105,8213,16073,4318,,,,,,,,,,,
2018/04/10,205397,107,9312,6782,3015,-412,22171,3583,14399,2321,15948,16519,7962,16529,6843,3142,2033,,,,,,,,,,,,,4160,,,,,,,,,,,,,,14780,,20216,1553,8126,5966,16024,4318,,,,,,,,,,,
2018/04/11,221120,107,9312,6782,3015,-412,22171,4633,16002,3371,15948,18129,8403,18139,8705,4192,3083,,,,,,,,,,,,,1970,,,,,,,,,,,,,,15235,,20671,2603,8588,7016,16458,6999,,,,,,,,,,,
2018/04/12,226153,107,9312,6782,3015,-412,22171,4633,16002,3371,15906,18129,9418,18139,8705,4192,3083,,,,,,,,,,,,,1970,,,,,,,,,,,,,,16250,,21686,2603,9603,7016,17473,6999,,,,,,,,,,,
2018/04/13,225853,107,9312,6782,3015,-412,22171,4633,16002,3371,15906,18129,9418,18139,8705,4192,3083,,,,,,,,,,,,,1670,,,,,,,,,,,,,,16250,,21686,2603,9603,7016,17473,6999,,,,,,,,,,,
2018/04/17,239571,107,9312,6782,3015,1826,22171,6173,15960,4911,15906,18101,9376,18097,8705,5669,4560,,,,,,,,,,,,,1355,,,,,,,,,,,,,,16208,,22687,4080,10604,8493,18474,6999,,,,,,,,,,,
2018/04/18,245186,107,14490,6782,3015,1826,22171,6173,15960,4911,15906,18101,9376,18097,8705,5669,4560,,,,,,,,,,,,,1820,,,,,,,,,,,,,,16208,,22659,4080,10604,8493,18474,6999,,,,,,,,,,,
2018/04/19,251199,107,17087,6782,3015,1826,22171,6173,15960,4911,15906,18101,10230,18097,8705,5669,4560,,,,,,,,,,,,,1820,,,,,,,,,,,,,,17062,,22659,4080,11458,8493,19328,6999,,,,,,,,,,,
2018/04/20,252294,107,17087,6782,3015,1826,22171,6173,15960,4911,15906,18101,10230,18097,8705,5669,4560,,,,,,,,,,,,,2915,,,,,,,,,,,,,,17062,,22659,4080,11458,8493,19328,6999,,,,,,,,,,,
2018/04/23,255516,107,17087,6782,3015,1826,25393,6173,15960,4911,15906,18101,10230,18097,8705,5669,4560,,,,,,,,,,,,,2915,,,,,,,,,,,,,,17062,,22659,4080,11458,8493,19328,6999,,,,,,,,,,,
2018/04/24,281167,107,17087,6782,8940,1826,31956,6173,17962,4911,17908,20103,12225,20099,8705,5669,4560,,,,,,,,,,,,,2915,,,,,,,,,,,,,,19064,,19782,4080,8581,8493,21400,6999,,,,,,,,,920,1960,1960
2018/04/25,261688,107,17087,6782,8940,1826,31956,3499,17962,2237,17908,20103,10006,20099,8705,2995,1886,,,,,,,,,,,,,3995,,,,,,,,,,,,,,19064,,19782,1406,8581,5819,19104,6999,,,,,,,,,920,1960,1960
2018/04/26,265264,107,17087,6782,11940,1826,31956,3499,17934,2237,17908,20103,10006,20071,8705,2995,1886,,,,,,,,,,,,,4655,,,,,,,,,,,,,,19036,,19782,1406,8581,5819,19104,6999,,,,,,,,,920,1960,1960
2018/04/27,267768,107,19591,6782,11940,1826,31956,3499,17934,2237,17908,20103,10006,20071,8705,2995,1886,,,,,,,,,,,,,4655,,,,,,,,,,,,,,19036,,19782,1406,8581,5819,19104,6999,,,,,,,,,920,1960,1960
2018/04/30,268368,107,19591,6782,11940,1826,31956,3499,17934,2237,17908,20103,10006,20071,8705,2995,1886,,,,,,,,,,,,,4655,,,,,,,,,,,,,,19036,,19782,1406,8581,5819,19104,6999,,,7020,-8500,2080,,,,920,1960,1960
2018/05/01,298508,107,19591,6782,11940,1826,31956,3499,17934,2237,17908,20103,10006,20071,8705,2995,1886,,,,,,,,,,,,,8255,,,,,,,,,,,,,,19036,,19782,1406,8581,5819,19104,6999,,,7020,-8500,2080,11921,14236,383,920,1960,1960
2018/05/02,316118,107,24877,6782,11940,1826,31956,3499,19264,2237,19238,21426,11336,21401,8705,2995,1886,,,,,,,,,,,,,8955,,,,,,,,,,,,,,20366,,21182,1406,10023,5819,20504,6999,,,7020,-8500,2080,11921,7912,416,2840,3850,3850
2018/05/03,315006,107,30066,6782,11940,1826,31956,3807,19264,2545,19238,21426,11336,21401,9013,3331,2222,,,,,,,,,,,,,8955,,,,,,,,,,,,,,20366,,21182,1742,10023,6155,20504,3968,,,7020,-8500,2080,9706,5697,-692,2840,3850,3850
2018/05/04,316394,107,30066,6782,11940,1826,31956,3807,19264,2545,19238,21426,11336,21401,9013,3331,2222,,,,,,,,,,,,,11175,,,,,,,,,,,,,,20366,,21182,1742,10023,6155,20504,3968,,,7020,-8500,2080,6040,7637,202,2840,3850,3850
2018/05/07,340143,107,30066,6782,11940,1826,31956,5340,19264,4078,19238,21426,12603,21401,9013,4864,3776,,,,,,,,,,,,,10015,,,,,,,,,,,,,,21654,,22449,3296,11297,7688,21771,3968,,-4460,2560,-8000,2600,13197,16312,1576,2840,3850,3850
2018/05/08,332858,107,30066,6782,11940,1826,31956,5340,19264,4344,19238,21426,12631,21401,9013,4864,4035,,,,,,,,,,,,,10015,,,,,,,,,,,,,,21654,,22477,3296,11311,7947,21771,3968,,-9840,-2780,-8000,-2740,16467,16312,6227,2840,3850,3850
2018/05/09,337613,107,30066,6782,14940,1826,31956,5340,19264,4344,19238,21426,12631,21401,9013,4864,4035,,,,,,,,,,,,,10015,,,,,,,,,,,,,,21654,,22477,3296,11311,7947,21771,3968,,-7900,-840,-8000,-980,15172,15017,4932,2840,3850,3850
2018/05/10,363534,107,30066,6782,14940,1826,35218,4682,20503,3952,20477,22623,12974,22353,10252,4472,3202,,,,,,,,,,,,,12315,,,,,,,,,,,,,,22039,,22862,2463,11696,7555,22156,3968,,-7900,-840,-8000,-980,15172,15017,4932,6080,9910,10660
2018/05/11,366940,107,30066,6782,14940,1826,38531,4682,20503,3952,20477,22623,12974,22353,10252,4472,3202,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22039,,22862,2463,11696,7555,22156,4143,,-7900,-840,-8000,-980,11015,9832,6352,6080,9910,10660
2018/05/14,397984,107,30066,6782,14940,1826,38531,4682,20503,3952,20477,22623,12974,22353,10252,4472,3202,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22039,,22862,2463,11696,7555,22156,4143,,3780,10840,22420,620,-95,7738,-4780,6080,9910,10660
2018/05/15,385477,107,30066,6782,14940,1826,38531,4682,20503,3952,20477,22623,12974,22353,10252,4472,3202,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22039,,22862,2463,11696,7555,22156,4143,,3780,10840,22420,620,-4264,3569,-8949,6080,9910,10660
2018/05/16,395710,107,30066,6782,14940,1826,38531,4682,20503,3952,20477,22623,12974,22353,10252,4472,3202,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22039,,22862,2463,11696,7555,22156,4143,,3780,10840,22420,0,82,5730,-4603,6080,9910,10660
2018/05/17,416467,107,30066,6782,14940,1826,38531,4682,20503,3952,20477,22623,12974,22353,10252,4472,3202,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22039,,22862,2463,11696,7555,22156,4143,,11320,18380,22420,3640,-2689,7944,-2009,6080,9910,10660
2018/05/18,418627,107,30066,6782,14940,1826,38531,4682,20503,3952,20477,22623,12974,22353,10252,4472,3202,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22039,,22862,2463,11696,7555,22156,4143,,11320,18380,22420,5800,-2689,7944,-2009,6080,9910,10660
2018/05/21,401700,107,30066,6782,14940,1826,38531,4682,20503,4344,20477,22623,12926,22353,10252,4472,3602,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22039,,22822,2463,11656,8055,22156,4143,,4520,11580,15620,-1000,1087,9523,1745,6080,9910,10660
2018/05/22,429825,107,30066,6782,14940,1826,42310,5194,20503,5256,20477,22623,13390,22353,10252,5112,4514,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22079,,23270,2975,12120,9195,22156,4143,,8540,11840,30880,4080,-1019,7417,-361,6080,9910,10660
2018/05/23,482636,107,19651,6782,30040,1826,42310,8146,27783,12456,26301,28447,9582,28177,10252,14112,12106,,,,,,,,,,,,,20155,,,,,,,,,,,,,,17339,,30822,10175,19664,18685,18348,4143,,-2920,380,21200,-7380,3379,9651,4037,8930,13600,14350
2018/05/24,505075,107,19651,6782,30040,1826,42310,9178,27903,13024,26349,28543,9902,28273,6764,14822,12674,,,,,,,,,,,,,20155,,,,,,,,,,,,,,17739,,31062,10743,19904,19395,18668,1567,,2440,5740,21360,-11660,5570,15835,11529,8930,13600,14350
2018/05/25,525009,107,19651,6782,27490,1826,42310,9770,28623,13616,26349,29111,10470,28841,7356,15562,13266,,,,,,,,,,,,,20155,,,,,,,,,,,,,,18449,,31630,11335,20480,20135,19244,1567,,5080,8380,21300,-12540,5570,15835,11529,11840,16570,17320
2018/05/28,565045,107,19651,6782,27490,1826,42310,9770,28623,13616,26349,29111,10470,28841,7356,15562,13266,,,,,,,,,,,,,20155,,,,,,,,,,,,,,18449,,31630,11335,20480,20135,19244,1567,,22500,25840,33740,-10200,910,10085,12315,11840,16570,17320
2018/05/29,561959,105,19651,6782,27490,1826,42310,7322,28553,11160,26357,29103,11398,28745,7980,12452,10778,,,,,,,,,,,,,20155,,,,,,,,,,,,,,16889,,31654,11831,20536,20765,19196,1567,,13780,17100,25060,-18940,22791,14065,19938,14450,19180,19930
2018/05/30,592408,105,19651,6782,27490,1826,42310,7322,28553,11160,26357,29103,11398,28745,7980,12452,10778,,,,,,,,,,,,,20155,,,,,,,,,,,,,,16889,,31654,11831,20536,20765,19196,1567,,17540,17100,40160,-14140,27037,10843,25703,14450,19180,19930
2018/05/31,592452,105,19651,6782,27490,1826,42310,7322,28553,11160,26357,29103,11398,28745,7980,12452,10778,,,,,,,,,,,,,20155,,,,,,,,,,,,,,16889,,31654,11831,20536,20765,19196,1567,,17540,17100,40160,-14140,27059,10843,25725,14450,19180,19930
2018/06/01,600428,105,19651,6782,27490,1826,42310,7322,28553,11160,26357,29103,14182,28745,7980,12452,10778,,,,,,,,,,,,,20155,,,,,,,,,,,,,,16889,,34438,11831,23336,20765,19196,1175,,17540,17100,40160,-14140,27059,10843,25725,14450,19180,19930
2018/06/04,594841,105,19651,6782,27490,1826,42310,7322,28553,11160,26357,29103,14182,28745,7980,12452,10778,,,,,,,,,,,,,20155,,,,,,,,,,,,,,16889,,34438,11831,23336,20765,19196,1175,,18540,18120,41200,-13100,23919,7524,22497,14450,19180,19930
2018/06/05,605286,105,19651,6782,27490,1826,42310,7808,28553,11646,26357,29103,14659,28745,7980,12992,11264,,,,,,,,,,,,,20155,,,,,,,,,,,,,,17419,,31990,12317,23777,21305,19637,1175,,22580,17680,41200,-8720,23919,7524,22497,14450,19180,19930
2018/06/06,621790,105,19651,6782,27490,1826,42310,7808,28553,11646,26357,29103,16423,28745,7980,12992,11264,,,,,,,,,,,,,20155,,,,,,,,,,,,,,19369,,32503,12317,25541,21305,21401,1175,,19140,14240,41200,-7180,32807,9442,25780,14450,19180,19930
2018/06/07,649487,105,19651,6782,27490,1826,42310,8456,28563,12285,26366,29112,16423,28763,8277,13712,11903,,,,,,,,,,,,,20155,,,,,,,,,,,,,,19369,,32503,12956,25541,22025,21401,-2083,,34300,29400,41200,-4860,30788,7447,23761,14450,19180,19930
2018/06/08,672237,105,19651,6782,27490,1826,42310,8861,28633,12690,26366,29175,16432,28826,8682,14162,12308,,,,,,,,,,,,,20155,,,,,,,,,,,,,,19379,,32566,13361,25559,22475,21419,-2083,,34300,29400,41200,-4860,45691,9643,26173,14450,19180,19930
2018/06/11,702837,105,19651,6782,27490,1826,42310,8861,28633,12690,26366,29175,16432,28826,8682,14162,12308,,,,,,,,,,,,,20155,,,,,,,,,,,,,,19379,,32566,13361,25559,22475,21419,-2083,,47000,42100,43800,-2260,45691,9643,26173,14450,19180,19930
2018/06/12,716012,105,19651,6782,27490,1826,42310,8861,28633,12690,26366,29175,16432,28826,8682,15686,13451,,,,,,,,,,,,,20155,,,,,,,,,,,,,,19379,,32566,13361,25559,22475,22598,-2083,,47000,42100,43800,-2260,49528,11298,30010,14450,19180,19930
2018/06/13,717306,105,19651,6782,27490,1826,42310,8861,28633,12690,26366,29175,16432,28826,8682,18530,15584,,,,,,,,,,,,,20155,,,,,,,,,,,,,,19379,,32566,13361,25559,22475,24227,-2083,,47000,42100,43800,-740,45813,6501,31690,14450,19180,19930
2018/06/14,678460,105,22995,6782,27490,1826,42310,6134,28441,9963,26222,29031,16369,28682,9321,12290,10904,,,,,,,,,,,,,20155,,,,,,,,,,,,,,19211,,35284,16079,28277,26099,19115,581,,36160,31260,32960,-11580,45813,6501,31690,16940,22150,22900
2018/06/15,679085,105,19130,13177,27490,1797,46072,6287,28333,10116,26222,29031,16243,28601,9321,14246,12371,,,,,,,,,,,,,20155,,,,,,,,,,,,,,19103,,32224,12569,25217,21419,20141,581,,37320,32420,33860,-10460,45813,6501,31690,16940,22150,22900
2018/06/18,690074,105,19130,13177,27490,1797,57341,6287,28333,10116,26222,29031,16243,28601,9321,14246,12371,,,,,,,,,,,,,20155,,,,,,,,,,,,,,19103,,32224,12569,25217,21419,20141,581,,37220,32360,33800,-10520,45813,6501,31690,16940,22150,22900
2018/06/19,701858,105,19130,17430,32515,1797,57341,6800,29725,10629,27257,30048,17278,29618,9834,14930,12884,,,,,,,,,,,,,20155,,,,,,,,,,,,,,20459,,34663,13145,26243,22187,21176,581,,33120,28260,24700,-4780,43106,3529,28983,19280,24490,25240
2018/06/20,688137,105,19130,17430,32515,1797,61153,6800,29737,12159,27257,30048,18781,29627,9834,14930,14414,,,,,,,,,,,,,20155,,,,,,,,,,,,,,20471,,34645,13145,27746,24227,21239,-3505,,39300,34440,24700,-3640,27459,-5860,18888,19280,24490,25240
2018/06/21,629780,105,19130,17430,32515,4626,61153,6341,30589,12852,26303,29094,19420,30266,9375,14318,15107,,,,,,,,,,,,,20155,,,,,,,,,,,,,,21323,,35284,12686,27728,25283,21878,-2281,,39300,34440,11840,-16500,14642,-10185,6093,16100,21310,22060
2018/06/22,647117,105,19130,17430,32515,7500,63639,6341,30913,12852,26303,29094,19663,30509,9375,14318,15107,,,,,,,,,,,,,20155,,,,,,,,,,,,,,21659,,35527,12686,27971,25283,22121,-2281,,39300,34440,11840,-16500,21645,-8581,7588,16100,21310,22060
2018/06/25,657409,105,19130,17430,32515,7500,63639,8339,30721,15147,26303,29094,19591,30365,9375,17006,17123,,,,,,,,,,,,,20155,,,,,,,,,,,,,,21467,,35455,15854,27899,29495,21995,-2281,,38900,34040,11440,-16900,20440,-9786,6383,16100,21310,22060
2018/06/26,641951,105,19130,17430,32515,7500,63639,8339,30697,15147,26303,29094,19573,30347,9375,17006,17123,,,,,,,,,,,,,20155,,,,,,,,,,,,,,21443,,35437,15854,27881,29495,21977,-2281,,34280,29420,1840,-13380,20440,-9786,6383,16100,21310,22060
2018/06/27,648271,105,19130,17430,32515,7500,63639,8339,31381,15147,26969,29769,20068,30860,10104,17006,17123,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22127,,36094,15854,28529,29495,22499,2192,,32060,27180,13420,-17880,16639,-14681,8033,16100,21310,22060
2018/06/28,691640,105,19130,26210,32515,7500,63639,9752,31381,16560,26969,29769,20068,30860,11499,18866,18518,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22127,,33214,17258,28529,31355,22499,2192,,32060,27180,13420,-17800,34263,-12625,8762,18200,23350,24160
2018/06/29,675991,105,19130,26210,32515,7500,63639,9752,31381,17586,26969,29769,20068,30860,11499,18866,19544,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22127,,33214,17258,28529,32723,22499,2192,,32060,27180,13420,-13480,34263,-24585,-2667,18200,23350,24160
2018/07/02,662174,105,19130,26210,32515,7500,63639,9752,31381,17586,26969,29769,20068,30860,11499,18866,19544,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22127,,33214,17258,28529,32723,22499,2192,,29040,24160,15820,-11660,30264,-28584,-6666,18200,23350,24160
2018/07/03,671819,105,19130,26210,32515,7500,63639,9752,31381,17586,26969,29769,20068,30860,11499,18866,19544,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22127,,34600,17258,28529,32723,22499,2192,,29040,24160,15820,-11660,27149,-19665,-4211,18200,23350,24160
2018/07/04,667197,105,19130,26210,32515,7500,63639,9752,31381,17586,26969,29769,20068,30860,11499,18866,19544,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22127,,34600,17258,28529,32723,22499,2192,,29040,24160,15820,-11660,24849,-19665,-6533,18200,23350,24160
2018/07/05,690038,105,19130,26210,32515,7500,63639,10193,31645,18027,27167,29976,20266,31067,11940,19454,19985,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22055,,34798,17699,28727,33311,22697,2192,,30100,25220,16880,-10960,34276,-15881,-5760,18200,23350,24160
2018/07/06,691927,105,19130,26210,32515,7500,63639,10193,31645,18027,27167,29976,20266,31067,11940,19454,19985,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22055,,35293,17699,28727,33311,22697,2192,,30100,25220,16880,-10960,34276,-15881,-4366,18200,23350,24160
2018/07/09,699000,105,19130,26210,32515,7500,63639,10193,31645,18027,27167,29976,20266,31067,11940,19454,19985,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22055,,35293,17699,28727,33311,22697,2192,,30100,25220,16880,-10960,40372,-15392,-3878,18200,23350,24160
2018/07/10,691806,105,19130,26210,32515,7500,63639,10193,31645,18027,27167,29976,20266,31067,11940,19454,19985,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22055,,35293,17699,28727,33311,22697,2192,,30100,25220,16880,-10960,36753,-15392,-7453,18200,23350,24160
2018/07/11,777066,105,19130,26210,32515,7500,63639,10841,32353,18675,27698,30507,20797,31598,12588,20318,20705,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22763,,40673,18419,29317,34175,23287,2192,,48880,44000,49440,-7300,35509,-16636,-8697,18200,23350,24160
2018/07/12,842396,105,19130,26210,47415,7500,63639,10841,32353,18675,27698,30507,20797,31598,12588,20318,20705,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22763,,40673,18419,29317,34175,23287,2192,,61940,57060,49440,-4840,46457,-5643,-8788,18200,23350,24160
2018/07/16,852748,105,19130,26210,47415,7500,63639,10841,32353,18675,27698,30507,20797,31598,12588,20318,20705,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22763,,40673,18419,29317,34175,23287,2192,,60940,56060,48440,-5840,53906,-1530,-5998,18200,23350,24160
2018/07/18,844481,105,22335,26210,47415,7500,63639,11291,32158,19145,27548,30347,20647,31448,13268,20981,21175,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22568,,40563,18889,29187,34786,23177,2192,,54580,49700,55220,-8320,48692,-2142,-5688,18200,23350,24160
2018/07/19,818624,105,22335,26210,47415,7500,68157,11291,32197,19145,27578,30357,20677,31458,13268,20981,21175,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22607,,40573,18889,29237,34786,23227,-1458,,50820,45860,55220,-12160,36531,162,-17894,20390,25480,26350
2018/07/20,829216,105,22335,26210,47415,7500,68157,12461,32197,20315,27578,30357,20667,31458,14438,22502,22345,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22607,,40493,20059,29227,36307,23227,-1458,,51220,46260,55220,-11160,36531,162,-17894,20390,25480,26350
2018/07/23,797666,105,22335,26210,57415,-694,68157,12781,32197,20635,27578,30357,20787,31458,14438,26090,25085,,,,,,,,,,,,,20155,,,,,,,,,,,,,,22763,,40493,20059,29227,36307,25927,-4518,,41100,36220,40180,-16200,36531,162,-17894,20390,25480,26350
2018/07/24,813841,105,22335,26210,57415,-694,68157,14301,33068,22505,27578,31057,21537,32158,15918,28014,26915,,,,,,,,,,,,,20155,,,,,,,,,,,,,,23673,,41263,21539,29967,38686,26627,-2268,,41060,36180,40140,-16240,35018,-1351,-19407,20390,25480,26350
2018/07/25,815275,105,22335,26210,57415,-694,68157,14721,34966,22685,27568,32517,21767,33618,16338,28560,27105,,,,,,,,,,,,,20155,,,,,,,,,,,,,,25571,,41493,21959,30197,38933,28087,-2268,,45080,34140,36100,-13420,30067,-7405,-19007,20390,25480,26350
2018/07/26,801075,105,22335,26210,57415,-694,68157,14721,34966,22685,27568,32517,21767,33618,16338,28560,27105,,,,,,,,,,,,,20155,,,,,,,,,,,,,,25571,,41493,21959,30197,38933,28087,-2468,,38080,34140,36100,-20420,30067,-7405,-19007,20390,25480,26350
2018/07/27,817328,105,25504,26210,57415,-694,68157,16001,35759,23965,27568,32517,22377,34228,16338,30224,28385,,,,,,,,,,,,,20155,,,,,,,,,,,,,,26364,,42103,23239,30807,40597,28697,-2468,,38080,34140,36100,-20420,30067,-7405,-19007,20390,25480,26350
2018/07/30,807158,105,25504,26210,57415,-8668,68157,16001,35759,23965,27568,32517,22377,34228,16338,30224,28385,,,,,,,,,,,,,20155,,,,,,,,,,,,,,26364,,42103,23239,30807,40597,28697,-2468,,38080,34140,36100,-20420,29335,-8137,-19739,20390,25480,26350
2018/07/31,848798,105,25504,26210,67365,-8668,68157,17301,36539,25265,27568,32857,22987,34838,16338,31992,29745,,,,,,,,,,,,,20155,,,,,,,,,,,,,,27157,,43123,25389,31637,43171,29317,-2468,,43998,40865,38850,-20178,29335,-8137,-19739,20390,25480,26350
2018/08/01,876020,105,25504,26210,67365,-8668,68157,17991,36708,25145,27558,32967,22307,34968,16988,33006,30485,,,,,,,,,,,,,20155,,,,,,,,,,,,,,27326,,43113,26059,31627,44042,29387,-2468,,48464,45990,38850,-15052,29335,-8137,-19739,22898,28252,29122
2018/08/02,890285,105,25504,26210,67365,-8668,68157,17991,36708,25145,27468,32967,22307,34968,17298,33006,30485,,,,,,,,,,,,,20155,,,,,,,,,,,,,,27326,,43023,26369,31537,44445,29387,-2468,,46000,43190,38850,-12236,39776,-5660,-16697,22898,28252,29122
